id,order_id,product_id,quantity,unit_price,discount,line_total
17452,7099,60,1,228.74,0,228.74
17453,7100,1082,1,359.87,0,359.87
17454,7100,928,3,24.78,0,74.34
17455,7100,328,1,119.96,0,119.96
17456,7100,267,1,85.63,0,85.63
17457,7101,861,1,273.38,15,232.37
17458,7102,332,2,279.47,0,558.94
17459,7103,960,3,435.99,0,1307.97
17460,7103,500,2,728.76,0,1457.52
17461,7103,404,3,381.43,0,1144.29
17462,7104,648,1,148.08,0,148.08
17463,7105,436,1,169.97,0,169.97
17464,7106,71,1,594.69,0,594.69
17465,7106,1152,1,353.27,0,353.27
17466,7106,842,1,299.6,0,299.6
17467,7106,254,1,342.39,0,342.39
17468,7106,183,1,543.38,0,543.38
17469,7107,1075,3,467.31,15,1191.64
17470,7107,458,2,513.38,5,975.42
17471,7108,1188,3,552.66,0,1657.98
17472,7108,1037,1,169.46,0,169.46
17473,7108,140,1,691.03,10,621.93
17474,7109,102,4,405.96,5,1542.65
17475,7109,1185,2,119.93,5,227.87
17476,7109,748,1,449.07,0,449.07
17477,7109,1036,1,24.98,0,24.98
17478,7110,752,2,17.94,0,35.88
17479,7110,717,3,455.39,0,1366.17
17480,7111,1126,2,98.17,0,196.34
17481,7112,1028,4,538.05,10,1936.98
17482,7112,253,1,635.3,20,508.24
17483,7112,627,2,509.96,0,1019.92
17484,7112,382,3,862.86,15,2200.29
17485,7113,818,4,360.43,0,1441.72
17486,7113,679,1,24.83,0,24.83
17487,7114,588,2,69.47,0,138.94
17488,7115,924,4,13.03,0,52.12
17489,7116,744,3,595.19,0,1785.57
17490,7117,1137,1,639.76,20,511.81
17491,7117,536,2,494.85,5,940.22
17492,7118,95,4,795.38,0,3181.52
17493,7119,209,4,140.74,0,562.96
17494,7120,535,4,101,20,323.2
17495,7121,1105,1,528.58,0,528.58
17496,7122,190,1,11.74,0,11.74
17497,7122,157,2,441.2,0,882.4
17498,7122,30,1,402.65,0,402.65
17499,7122,297,3,208.08,0,624.24
17500,7122,870,2,534.85,0,1069.7
17501,7123,761,1,417.18,15,354.6
17502,7124,450,3,78.31,0,234.93
17503,7124,693,1,283.01,15,240.56
17504,7125,41,1,193.55,0,193.55
17505,7125,259,1,119.25,5,113.29
17506,7126,63,1,223.37,0,223.37
17507,7126,1116,1,643,0,643
17508,7126,84,1,699.57,0,699.57
17509,7126,14,1,499.49,0,499.49
17510,7126,950,1,299.25,0,299.25
17511,7127,1022,2,201.69,0,403.38
17512,7128,658,1,366.7,0,366.7
17513,7128,320,1,310.53,20,248.42
17514,7128,838,1,460.87,0,460.87
17515,7129,809,1,449.63,10,404.67
17516,7129,30,1,402.65,10,362.39
17517,7129,781,3,734.5,5,2093.32
17518,7129,233,1,400.66,0,400.66
17519,7129,292,3,385.61,15,983.31
17520,7130,99,2,79.18,5,150.44
17521,7130,728,2,644.31,0,1288.62
17522,7130,315,2,422.05,0,844.1
17523,7130,1122,1,214.89,20,171.91
17524,7130,442,2,460.72,0,921.44
17525,7131,1144,1,120.06,10,108.05
17526,7132,170,4,367.16,0,1468.64
17527,7132,822,1,323.93,0,323.93
17528,7132,1075,1,467.31,0,467.31
17529,7132,136,1,675.61,0,675.61
17530,7133,17,1,566.56,0,566.56
17531,7133,922,1,693.67,0,693.67
17532,7134,970,2,708.03,0,1416.06
17533,7134,851,2,705.28,0,1410.56
17534,7134,780,1,364.66,0,364.66
17535,7135,230,1,170.62,0,170.62
17536,7135,1028,1,538.05,0,538.05
17537,7135,1165,1,497.15,0,497.15
17538,7135,264,3,629.65,0,1888.95
17539,7135,677,2,466.1,0,932.2
17540,7136,451,2,361.37,0,722.74
17541,7136,803,1,741.76,20,593.41
17542,7136,786,1,646.52,0,646.52
17543,7136,133,1,202.74,0,202.74
17544,7137,1046,2,556.03,0,1112.06
17545,7138,595,4,726.22,0,2904.88
17546,7138,304,1,546.34,5,519.02
17547,7138,377,1,31.35,20,25.08
17548,7138,980,1,14.16,0,14.16
17549,7138,1179,1,698.14,0,698.14
17550,7139,685,1,603.07,0,603.07
17551,7140,614,1,45.89,0,45.89
17552,7140,869,2,443.56,5,842.76
17553,7140,141,3,348.65,5,993.65
17554,7141,806,4,392.59,0,1570.36
17555,7141,470,4,501.56,0,2006.24
17556,7141,1110,1,539.47,0,539.47
17557,7142,539,1,285.33,10,256.8
17558,7142,494,4,366.43,15,1245.86
17559,7143,809,1,449.63,5,427.15
17560,7144,1183,1,504.48,0,504.48
17561,7145,591,1,301.62,0,301.62
17562,7146,533,3,79.47,0,238.41
17563,7147,339,2,145.28,0,290.56
17564,7147,17,3,566.56,0,1699.68
17565,7147,973,1,454.82,20,363.86
17566,7147,487,3,233.18,0,699.54
17567,7147,247,1,757,0,757
17568,7148,760,1,205.35,0,205.35
17569,7149,586,1,613.8,0,613.8
17570,7150,524,1,213.26,5,202.6
17571,7150,675,3,497.49,0,1492.47
17572,7151,933,3,14.27,5,40.67
17573,7152,942,1,60.75,0,60.75
17574,7152,446,1,157.66,20,126.13
17575,7152,285,2,79.47,0,158.94
17576,7152,1004,2,612.93,10,1103.27
17577,7153,684,1,576.12,0,576.12
17578,7153,885,1,398.01,10,358.21
17579,7154,20,1,641.26,0,641.26
17580,7155,552,1,476.29,0,476.29
17581,7155,962,1,585.14,0,585.14
17582,7156,743,3,390.83,20,937.99
17583,7156,127,1,14.63,15,12.44
17584,7157,274,4,166.4,0,665.6
17585,7157,152,1,258.07,0,258.07
17586,7157,204,2,522.7,0,1045.4
17587,7157,543,1,282.06,0,282.06
17588,7158,609,4,588.68,0,2354.72
17589,7159,181,1,111.06,0,111.06
17590,7159,823,1,274.93,0,274.93
17591,7159,639,2,316.12,0,632.24
17592,7160,1191,1,291.65,5,277.07
17593,7160,41,4,193.55,0,774.2
17594,7160,431,3,462.68,0,1388.04
17595,7161,157,3,441.2,5,1257.42
17596,7162,203,1,37.43,15,31.82
17597,7162,769,2,79.03,0,158.06
17598,7162,1160,3,181.04,0,543.12
17599,7162,353,2,230.26,0,460.52
17600,7162,440,1,16.84,0,16.84
17601,7163,746,1,718.33,0,718.33
17602,7164,257,3,111.15,5,316.78
17603,7165,777,1,14.35,15,12.2
17604,7165,545,1,520.37,0,520.37
17605,7165,426,3,303.67,0,911.01
17606,7166,804,4,519.86,0,2079.44
17607,7166,81,1,213.16,0,213.16
17608,7166,1115,1,486.13,0,486.13
17609,7166,365,1,341.5,0,341.5
17610,7166,969,1,508.97,0,508.97
17611,7167,113,2,84.26,15,143.24
17612,7167,838,1,460.87,0,460.87
17613,7167,23,1,437.59,0,437.59
17614,7168,882,3,228.83,0,686.49
17615,7168,44,4,514.39,20,1646.05
17616,7169,167,1,158.37,0,158.37
17617,7169,1176,1,87.53,10,78.78
17618,7169,521,2,664.49,10,1196.08
17619,7170,167,4,158.37,20,506.78
17620,7170,601,1,317.83,0,317.83
17621,7170,792,1,127.17,0,127.17
17622,7171,338,1,247.96,0,247.96
17623,7171,960,1,435.99,15,370.59
17624,7172,178,4,459.83,0,1839.32
17625,7172,637,4,696.64,0,2786.56
17626,7172,208,1,30.93,0,30.93
17627,7173,709,1,638.67,0,638.67
17628,7174,773,1,517.34,0,517.34
17629,7174,703,4,612.57,0,2450.28
17630,7175,912,2,280.01,0,560.02
17631,7175,997,2,323.21,20,517.14
17632,7175,158,1,371.18,0,371.18
17633,7176,62,1,92.56,0,92.56
17634,7177,629,2,111.87,0,223.74
17635,7178,669,4,203.91,0,815.64
17636,7178,1016,1,263.53,0,263.53
17637,7179,1190,3,205.01,0,615.03
17638,7179,848,1,520.08,0,520.08
17639,7179,301,3,434.99,15,1109.22
17640,7179,577,1,113.23,0,113.23
17641,7180,737,1,568.19,0,568.19
17642,7180,400,1,65.37,0,65.37
17643,7180,43,1,11.47,0,11.47
17644,7180,1000,4,232.78,0,931.12
17645,7181,813,4,560.45,0,2241.8
17646,7182,1062,1,560.52,15,476.44
17647,7183,1044,4,364.34,0,1457.36
17648,7184,804,1,519.86,0,519.86
17649,7184,565,2,192.48,0,384.96
17650,7184,369,2,539.34,0,1078.68
17651,7184,498,4,546.17,20,1747.74
17652,7185,87,3,641.7,0,1925.1
17653,7185,435,4,32.64,20,104.45
17654,7185,569,4,243.93,0,975.72
17655,7186,936,1,109.41,5,103.94
17656,7186,654,4,444.94,0,1779.76
17657,7187,806,1,392.59,5,372.96
17658,7187,887,2,447.72,0,895.44
17659,7187,692,2,126.76,0,253.52
17660,7187,308,1,459.23,0,459.23
17661,7188,565,3,192.48,0,577.44
17662,7189,940,2,481.91,20,771.06
17663,7189,947,2,131.75,0,263.5
17664,7189,170,2,367.16,0,734.32
17665,7189,960,1,435.99,10,392.39
17666,7190,648,3,148.08,0,444.24
17667,7190,724,3,333.77,0,1001.31
17668,7190,566,1,40.61,0,40.61
17669,7191,1081,1,566.45,0,566.45
17670,7192,416,1,50,0,50
17671,7193,156,3,129.46,0,388.38
17672,7194,642,1,101.55,0,101.55
17673,7194,297,4,208.08,20,665.86
17674,7194,911,3,414.43,20,994.63
17675,7195,1033,3,351.11,0,1053.33
17676,7196,215,2,835.88,5,1588.17
17677,7196,771,1,747.67,0,747.67
17678,7197,158,3,371.18,0,1113.54
17679,7197,689,1,205.33,0,205.33
17680,7198,10,4,358.52,0,1434.08
17681,7199,171,2,57.56,0,115.12
17682,7199,580,2,262.62,0,525.24
17683,7199,793,2,294.81,0,589.62
17684,7199,508,4,492.98,0,1971.92
17685,7200,868,1,9.57,0,9.57
17686,7200,699,1,482.12,0,482.12
17687,7200,1056,4,78.1,0,312.4
17688,7200,1010,2,591.96,0,1183.92
17689,7201,319,3,626.52,15,1597.63
17690,7202,793,1,294.81,10,265.33
17691,7202,962,2,585.14,0,1170.28
17692,7203,639,1,316.12,5,300.31
17693,7203,795,1,334.69,10,301.22
17694,7204,898,2,119.2,0,238.4
17695,7205,671,1,595.63,0,595.63
17696,7206,262,4,119.81,5,455.28
17697,7206,178,4,459.83,0,1839.32
17698,7206,110,4,126.78,0,507.12
17699,7207,32,1,269.33,0,269.33
17700,7207,839,1,37.36,0,37.36
17701,7207,17,1,566.56,0,566.56
17702,7208,1124,1,549.07,0,549.07
17703,7208,897,1,473.57,0,473.57
17704,7209,184,1,244,0,244
17705,7209,838,1,460.87,0,460.87
17706,7209,930,3,243.15,0,729.45
17707,7209,810,2,170.22,5,323.42
17708,7209,305,3,302.36,0,907.08
17709,7210,1039,2,803.44,0,1606.88
17710,7210,112,2,393.51,0,787.02
17711,7211,282,1,48.34,0,48.34
17712,7212,924,1,13.03,10,11.73
17713,7212,1073,4,336.6,0,1346.4
17714,7212,1135,2,691.89,0,1383.78
17715,7212,913,3,115.53,5,329.26
17716,7212,318,4,148.94,20,476.61
17717,7213,405,3,290.33,0,870.99
17718,7213,371,1,325.95,0,325.95
17719,7213,1179,1,698.14,0,698.14
17720,7213,780,2,364.66,0,729.32
17721,7213,106,2,343.79,0,687.58
17722,7214,246,1,16.32,0,16.32
17723,7214,762,2,530.42,0,1060.84
17724,7215,1144,1,120.06,10,108.05
17725,7215,396,3,234.71,0,704.13
17726,7215,463,3,210.78,5,600.72
17727,7215,576,4,163.28,0,653.12
17728,7215,1145,1,392.85,0,392.85
17729,7216,916,3,133.95,0,401.85
17730,7216,1176,1,87.53,0,87.53
17731,7217,9,3,527.96,0,1583.88
17732,7218,106,4,343.79,0,1375.16
17733,7219,1001,3,635.23,0,1905.69
17734,7220,351,2,9.75,0,19.5
17735,7220,1155,4,564.36,0,2257.44
17736,7220,78,1,665.62,0,665.62
17737,7221,347,4,290.87,0,1163.48
17738,7221,106,1,343.79,0,343.79
17739,7221,1102,1,477.88,0,477.88
17740,7221,399,1,200.71,20,160.57
17741,7222,1142,3,431.49,0,1294.47
17742,7222,809,1,449.63,0,449.63
17743,7223,107,1,344.47,0,344.47
17744,7224,681,1,428.3,0,428.3
17745,7224,1078,3,320.04,0,960.12
17746,7225,225,2,422.37,15,718.03
17747,7225,663,1,147.1,15,125.04
17748,7226,548,4,484.74,0,1938.96
17749,7226,1026,1,391.59,0,391.59
17750,7226,780,1,364.66,0,364.66
17751,7226,958,1,83.15,0,83.15
17752,7227,1145,4,392.85,0,1571.4
17753,7228,755,1,597.93,20,478.34
17754,7228,547,1,138.25,0,138.25
17755,7229,893,1,333.15,5,316.49
17756,7230,626,4,154.1,0,616.4
17757,7230,768,1,505.27,20,404.22
17758,7230,522,2,126.92,0,253.84
17759,7230,378,1,373.28,0,373.28
17760,7231,333,1,428.04,0,428.04
17761,7231,612,2,144.01,20,230.42
17762,7231,196,1,385.71,0,385.71
17763,7231,442,3,460.72,0,1382.16
17764,7232,570,1,264.33,0,264.33
17765,7232,645,1,260.47,0,260.47
17766,7232,427,4,664.51,0,2658.04
17767,7232,1109,3,17.72,0,53.16
17768,7232,1073,3,336.6,0,1009.8
17769,7233,523,1,135.67,10,122.1
17770,7233,329,4,509.96,0,2039.84
17771,7233,778,2,294.61,0,589.22
17772,7234,965,1,600.17,0,600.17
17773,7235,268,1,539.31,0,539.31
17774,7235,674,3,467.71,0,1403.13
17775,7235,231,3,748.37,0,2245.11
17776,7236,1098,1,582.15,0,582.15
17777,7236,578,1,445.45,0,445.45
17778,7236,379,1,537.24,0,537.24
17779,7236,246,2,16.32,0,32.64
17780,7236,842,1,299.6,0,299.6
17781,7237,776,1,207.65,0,207.65
17782,7237,919,1,216.62,0,216.62
17783,7237,710,3,425.33,15,1084.59
17784,7237,907,1,375.29,0,375.29
17785,7238,1058,3,120.62,0,361.86
17786,7238,1006,1,317.24,0,317.24
17787,7239,522,3,126.92,0,380.76
17788,7239,148,3,290.73,0,872.19
17789,7239,321,4,602.39,0,2409.56
17790,7240,898,2,119.2,0,238.4
17791,7241,982,1,401.07,0,401.07
17792,7241,496,1,729.45,0,729.45
17793,7241,69,1,426.04,0,426.04
17794,7241,1170,2,439.24,15,746.71
17795,7241,129,1,361.57,15,307.33
17796,7242,520,1,329.19,0,329.19
17797,7242,488,2,437.58,15,743.89
17798,7242,704,2,386.61,0,773.22
17799,7243,188,4,371.87,15,1264.36
17800,7244,328,4,119.96,0,479.84
17801,7244,246,1,16.32,0,16.32
17802,7244,459,2,558.57,0,1117.14
17803,7245,53,1,200.46,20,160.37
17804,7245,431,1,462.68,10,416.41
17805,7245,541,1,253.31,0,253.31
17806,7246,818,1,360.43,0,360.43
17807,7247,1158,1,142.17,10,127.95
17808,7247,1023,3,149.18,15,380.41
17809,7247,176,1,339.2,5,322.24
17810,7247,68,2,392.94,0,785.88
17811,7247,983,1,587.23,10,528.51
17812,7248,133,1,202.74,0,202.74
17813,7249,409,1,505.17,15,429.39
17814,7249,298,1,136,5,129.2
17815,7249,26,2,229.56,0,459.12
17816,7249,528,3,344.64,0,1033.92
17817,7249,622,1,409.59,0,409.59
17818,7250,94,2,103.46,0,206.92
17819,7251,697,1,83.47,0,83.47
17820,7251,950,3,299.25,10,807.98
17821,7252,712,1,433.94,15,368.85
17822,7253,216,1,606.86,0,606.86
17823,7254,978,3,507.4,0,1522.2
17824,7255,400,1,65.37,0,65.37
17825,7255,313,4,180.21,0,720.84
17826,7255,608,1,198.54,0,198.54
17827,7256,454,1,566.51,0,566.51
17828,7257,210,1,559.73,10,503.76
17829,7257,896,2,257.86,0,515.72
17830,7257,635,1,618.47,5,587.55
17831,7257,173,1,145.67,0,145.67
17832,7257,437,1,392.25,20,313.8
17833,7258,264,1,629.65,5,598.17
17834,7259,797,1,610.88,0,610.88
17835,7259,737,1,568.19,0,568.19
17836,7259,211,2,128.33,10,230.99
17837,7259,700,4,22.05,0,88.2
17838,7259,786,3,646.52,20,1551.65
17839,7260,502,3,57.77,10,155.98
17840,7260,194,1,164.93,0,164.93
17841,7260,881,1,359.69,0,359.69
17842,7260,996,3,295.45,0,886.35
17843,7261,433,3,510.93,0,1532.79
17844,7261,501,1,577.73,15,491.07
17845,7262,697,2,83.47,0,166.94
17846,7262,200,1,394.77,0,394.77
17847,7262,409,4,505.17,0,2020.68
17848,7263,49,2,54.43,0,108.86
17849,7264,962,1,585.14,10,526.63
17850,7264,151,2,328.91,20,526.26
17851,7265,981,1,667.31,0,667.31
17852,7266,962,1,585.14,0,585.14
17853,7266,926,2,148.15,0,296.3
17854,7266,1004,1,612.93,5,582.28
17855,7267,121,3,351.39,0,1054.17
17856,7267,762,2,530.42,20,848.67
17857,7267,377,1,31.35,0,31.35
17858,7267,738,1,587.2,0,587.2
17859,7267,1021,2,554.87,0,1109.74
17860,7268,399,1,200.71,0,200.71
17861,7268,759,1,176.04,0,176.04
17862,7268,703,1,612.57,0,612.57
17863,7268,433,1,510.93,0,510.93
17864,7268,454,4,566.51,0,2266.04
17865,7269,559,1,81.71,5,77.62
17866,7269,651,4,441.05,0,1764.2
17867,7269,947,2,131.75,0,263.5
17868,7269,412,1,284.92,0,284.92
17869,7269,937,1,123.49,0,123.49
17870,7270,389,3,628.99,0,1886.97
17871,7271,693,1,283.01,15,240.56
17872,7272,278,4,716.44,0,2865.76
17873,7273,1133,1,805.1,0,805.1
17874,7273,740,2,488.41,0,976.82
17875,7273,397,1,419.44,0,419.44
17876,7273,553,3,409.08,0,1227.24
17877,7273,873,2,542.28,0,1084.56
17878,7274,331,1,267.18,0,267.18
17879,7274,139,1,579.4,0,579.4
17880,7274,626,3,154.1,0,462.3
17881,7275,247,1,757,0,757
17882,7275,1189,4,617.43,0,2469.72
17883,7276,1170,1,439.24,15,373.35
17884,7276,760,2,205.35,0,410.7
17885,7276,146,1,387.75,0,387.75
17886,7277,811,1,229.45,0,229.45
17887,7277,247,4,757,0,3028
17888,7277,416,2,50,5,95
17889,7277,1147,2,698.22,0,1396.44
17890,7278,689,1,205.33,0,205.33
17891,7278,356,4,548.55,0,2194.2
17892,7278,151,1,328.91,0,328.91
17893,7278,29,1,292.37,0,292.37
17894,7279,970,4,708.03,0,2832.12
17895,7279,696,4,345.86,0,1383.44
17896,7280,541,3,253.31,0,759.93
17897,7280,494,1,366.43,0,366.43
17898,7280,512,1,625.71,0,625.71
17899,7281,177,3,466.36,0,1399.08
17900,7281,294,2,818.5,0,1637
17901,7281,676,3,394.12,0,1182.36
17902,7281,454,4,566.51,0,2266.04
17903,7282,1176,2,87.53,0,175.06
17904,7283,676,1,394.12,20,315.3
17905,7283,519,2,551.26,5,1047.39
17906,7283,84,3,699.57,0,2098.71
17907,7284,905,4,416.96,0,1667.84
17908,7285,693,1,283.01,0,283.01
17909,7285,568,4,430.05,0,1720.2
17910,7285,978,3,507.4,0,1522.2
17911,7285,778,1,294.61,10,265.15
17912,7285,437,1,392.25,0,392.25
17913,7286,40,1,148.85,5,141.41
17914,7286,914,1,353.5,0,353.5
17915,7286,1069,4,27.15,0,108.6
17916,7287,116,3,597.34,0,1792.02
17917,7287,125,4,211.98,0,847.92
17918,7287,861,1,273.38,0,273.38
17919,7287,386,1,500.59,0,500.59
17920,7287,1143,3,506.08,0,1518.24
17921,7288,75,3,562.04,20,1348.9
17922,7288,163,2,108.01,0,216.02
17923,7288,593,1,63.34,0,63.34
17924,7288,755,1,597.93,0,597.93
17925,7288,814,1,337.45,0,337.45
17926,7289,1161,1,666.31,0,666.31
17927,7289,1008,1,567.44,20,453.95
17928,7289,596,1,281.5,0,281.5
17929,7289,1135,3,691.89,0,2075.67
17930,7290,1144,1,120.06,0,120.06
17931,7291,57,1,51.91,20,41.53
17932,7291,252,1,578.59,0,578.59
17933,7291,133,1,202.74,0,202.74
17934,7292,483,4,346.75,0,1387
17935,7292,435,1,32.64,0,32.64
17936,7292,864,3,210,5,598.5
17937,7292,1047,1,385.44,0,385.44
17938,7292,143,2,100.42,0,200.84
17939,7293,716,1,397.63,0,397.63
17940,7293,564,4,35.78,0,143.12
17941,7293,766,3,480.4,0,1441.2
17942,7293,1188,1,552.66,0,552.66
17943,7294,960,1,435.99,0,435.99
17944,7294,63,1,223.37,10,201.03
17945,7294,617,1,414.15,0,414.15
17946,7295,552,3,476.29,10,1285.98
17947,7296,778,1,294.61,20,235.69
17948,7296,283,1,279.92,0,279.92
17949,7297,494,4,366.43,0,1465.72
17950,7297,839,4,37.36,10,134.5
17951,7297,809,2,449.63,0,899.26
17952,7297,25,2,743.36,0,1486.72
17953,7297,837,1,519.97,15,441.97
17954,7298,855,3,20.54,5,58.54
17955,7299,755,4,597.93,15,2032.96
17956,7299,226,1,408.99,0,408.99
17957,7300,1158,2,142.17,0,284.34
17958,7301,741,3,322.7,0,968.1
17959,7302,96,1,508.41,0,508.41
17960,7303,358,1,189.77,0,189.77
17961,7304,118,2,245.84,10,442.51
17962,7305,33,1,341.39,20,273.11
17963,7305,883,3,629.16,0,1887.48
17964,7306,949,1,296.17,0,296.17
17965,7307,533,1,79.47,0,79.47
17966,7307,713,3,340.97,0,1022.91
17967,7307,1022,3,201.69,0,605.07
17968,7307,308,1,459.23,0,459.23
17969,7307,989,3,575.86,0,1727.58
17970,7308,960,4,435.99,0,1743.96
17971,7308,797,4,610.88,0,2443.52
17972,7308,446,1,157.66,0,157.66
17973,7309,175,1,562.24,0,562.24
17974,7309,46,2,476.35,0,952.7
17975,7310,110,1,126.78,0,126.78
17976,7311,1083,3,827.74,0,2483.22
17977,7312,816,3,21.07,20,50.57
17978,7312,40,2,148.85,10,267.93
17979,7312,276,2,225.77,0,451.54
17980,7313,504,4,421.16,0,1684.64
17981,7313,733,1,84.27,0,84.27
17982,7314,893,1,333.15,10,299.83
17983,7315,433,2,510.93,0,1021.86
17984,7315,1135,1,691.89,0,691.89
17985,7315,818,1,360.43,0,360.43
17986,7315,441,3,383.68,0,1151.04
17987,7315,412,2,284.92,10,512.86
17988,7316,494,1,366.43,20,293.14
17989,7317,1147,2,698.22,0,1396.44
17990,7317,149,2,486.46,15,826.98
17991,7318,153,1,568.28,0,568.28
17992,7318,135,1,405.57,0,405.57
17993,7318,1111,4,735.95,0,2943.8
17994,7319,866,1,218.09,0,218.09
17995,7319,424,1,690.95,0,690.95
17996,7319,962,2,585.14,20,936.22
17997,7319,36,2,128.86,5,244.83
17998,7319,601,4,317.83,15,1080.62
17999,7320,113,1,84.26,0,84.26
18000,7320,1072,1,771.11,0,771.11
18001,7320,355,3,478.13,0,1434.39
18002,7321,719,1,386.24,5,366.93
18003,7322,1054,4,55.29,0,221.16
18004,7322,1195,1,233.24,5,221.58
18005,7322,392,1,414.03,0,414.03
18006,7323,700,1,22.05,0,22.05
18007,7324,255,1,244.54,0,244.54
18008,7324,917,2,31.89,0,63.78
18009,7325,30,4,402.65,0,1610.6
18010,7326,143,4,100.42,0,401.68
18011,7326,67,4,601.52,15,2045.17
18012,7326,417,1,551.46,0,551.46
18013,7326,900,1,126.44,0,126.44
18014,7327,531,2,106.14,0,212.28
18015,7327,640,4,116.4,0,465.6
18016,7328,235,1,242.42,15,206.06
18017,7328,258,1,205.06,0,205.06
18018,7328,7,1,464.34,0,464.34
18019,7328,951,2,134.11,15,227.99
18020,7329,369,4,539.34,0,2157.36
18021,7330,1081,1,566.45,0,566.45
18022,7330,621,1,743.99,0,743.99
18023,7330,887,1,447.72,15,380.56
18024,7330,468,4,485.7,0,1942.8
18025,7330,553,1,409.08,0,409.08
18026,7331,209,1,140.74,0,140.74
18027,7331,623,1,262.15,0,262.15
18028,7332,760,4,205.35,0,821.4
18029,7332,184,1,244,0,244
18030,7333,1117,3,345.74,0,1037.22
18031,7334,633,1,321.03,0,321.03
18032,7335,556,2,300.79,15,511.34
18033,7335,165,1,686.07,0,686.07
18034,7336,903,3,294.98,0,884.94
18035,7337,953,2,316.18,0,632.36
18036,7338,693,1,283.01,0,283.01
18037,7338,178,4,459.83,0,1839.32
18038,7338,748,2,449.07,0,898.14
18039,7338,472,1,607.78,0,607.78
18040,7339,1109,3,17.72,0,53.16
18041,7340,1097,1,22.44,0,22.44
18042,7340,254,1,342.39,5,325.27
18043,7341,720,3,640.81,0,1922.43
18044,7342,855,1,20.54,15,17.46
18045,7342,294,1,818.5,0,818.5
18046,7342,881,1,359.69,0,359.69
18047,7342,424,3,690.95,0,2072.85
18048,7342,1158,2,142.17,0,284.34
18049,7343,433,1,510.93,15,434.29
18050,7344,1068,2,529.66,0,1059.32
18051,7344,743,1,390.83,0,390.83
18052,7345,736,1,66.53,0,66.53
18053,7345,778,1,294.61,20,235.69
18054,7345,242,1,200.72,0,200.72
18055,7345,401,1,355.89,0,355.89
18056,7346,764,4,424.42,0,1697.68
18057,7347,1076,1,383.64,15,326.09
18058,7348,611,1,577.05,0,577.05
18059,7348,266,3,835.75,0,2507.25
18060,7348,355,2,478.13,0,956.26
18061,7348,918,2,696.98,0,1393.96
18062,7349,1160,1,181.04,0,181.04
18063,7349,174,2,561.04,15,953.77
18064,7349,789,3,451.09,0,1353.27
18065,7349,1126,2,98.17,0,196.34
18066,7350,1099,1,463.5,20,370.8
18067,7350,15,1,528.49,0,528.49
18068,7350,663,2,147.1,0,294.2
18069,7350,450,1,78.31,0,78.31
18070,7350,383,2,485.41,20,776.66
18071,7351,955,1,371.35,0,371.35
18072,7352,649,1,89.91,0,89.91
18073,7352,407,1,192.87,0,192.87
18074,7352,370,4,543.09,20,1737.89
18075,7352,493,1,334.04,0,334.04
18076,7353,921,4,431.18,0,1724.72
18077,7353,577,1,113.23,0,113.23
18078,7354,183,2,543.38,0,1086.76
18079,7354,230,4,170.62,5,648.36
18080,7355,593,2,63.34,0,126.68
18081,7356,310,2,125.3,0,250.6
18082,7356,818,1,360.43,20,288.34
18083,7356,639,1,316.12,0,316.12
18084,7356,613,1,247.66,0,247.66
18085,7356,836,3,167.51,10,452.28
18086,7357,782,1,30.51,0,30.51
18087,7358,1076,3,383.64,0,1150.92
18088,7358,1154,3,347.44,20,833.86
18089,7358,1191,1,291.65,0,291.65
18090,7358,269,1,543.68,0,543.68
18091,7358,895,1,343.51,0,343.51
18092,7359,1122,1,214.89,15,182.66
18093,7359,308,1,459.23,10,413.31
18094,7359,269,2,543.68,0,1087.36
18095,7359,220,1,334.24,0,334.24
18096,7360,874,1,232.78,0,232.78
18097,7361,31,1,92.55,0,92.55
18098,7361,336,3,468.62,10,1265.27
18099,7362,962,2,585.14,5,1111.77
18100,7363,544,2,425.56,0,851.12
18101,7363,722,1,819.6,0,819.6
18102,7364,310,3,125.3,10,338.31
18103,7364,283,1,279.92,0,279.92
18104,7365,110,3,126.78,0,380.34
18105,7365,1016,1,263.53,15,224
18106,7365,472,1,607.78,20,486.22
18107,7365,854,4,87.35,0,349.4
18108,7366,695,4,561.3,0,2245.2
18109,7367,575,2,308,0,616
18110,7368,725,1,190.89,0,190.89
18111,7368,952,3,531.85,0,1595.55
18112,7369,864,3,210,20,504
18113,7370,578,1,445.45,0,445.45
18114,7370,870,2,534.85,0,1069.7
18115,7371,1121,3,288.91,0,866.73
18116,7371,49,3,54.43,0,163.29
18117,7371,658,2,366.7,0,733.4
18118,7371,558,1,424.96,0,424.96
18119,7371,909,4,166.28,10,598.61
18120,7372,4,3,783.15,0,2349.45
18121,7372,584,3,549.78,5,1566.87
18122,7372,1144,1,120.06,0,120.06
18123,7373,368,1,514.64,0,514.64
18124,7374,379,1,537.24,0,537.24
18125,7374,334,4,556.14,0,2224.56
18126,7374,905,1,416.96,0,416.96
18127,7375,939,2,119.41,20,191.06
18128,7376,595,1,726.22,0,726.22
18129,7376,991,1,394.71,0,394.71
18130,7376,1092,1,590.45,10,531.41
18131,7376,650,1,244.45,0,244.45
18132,7376,178,1,459.83,0,459.83
18133,7377,675,4,497.49,0,1989.96
18134,7378,92,1,670.24,0,670.24
18135,7379,939,1,119.41,0,119.41
18136,7379,86,1,744.49,0,744.49
18137,7380,169,1,126.83,0,126.83
18138,7380,920,2,414.91,0,829.82
18139,7381,710,2,425.33,0,850.66
