id,sku,name,description,category_id,supplier_id,price,cost,stock_quantity,weight_kg,is_active,created_at
532,SKU-25-934206,Compact Kettlebell 711,Compact Kettlebell 711 — quality fitness product.,25,38,349.06,184.57,346,6.6,1,2021-03-28T02:18:00Z
533,SKU-17-663179,Elite Toaster 557,Elite Toaster 557 — quality small appliances product.,17,50,79.47,41.92,222,13.37,1,2021-03-28T06:07:46Z
534,SKU-29-117993,Essential Collectible Figure 441,Essential Collectible Figure 441 — quality action figures product.,29,69,681.02,318.27,254,12.95,1,2021-03-28T10:58:49Z
535,SKU-15-433390,Pro Bookshelf 696,Pro Bookshelf 696 — quality furniture product.,15,43,101,48.57,452,2.45,1,2021-03-28T17:31:48Z
536,SKU-31-733615,Premium Face Cream 177,Premium Face Cream 177 — quality skincare product.,31,48,494.85,270.46,35,0.44,1,2021-03-28T19:22:20Z
537,SKU-18-294192,Portable T-Shirt 225,Portable T-Shirt 225 — quality men's product.,18,47,472,290.27,422,14.04,1,2021-03-28T21:19:30Z
538,SKU-33-660760,Compact Hair Oil 644,Compact Hair Oil 644 — quality hair care product.,33,14,308.96,172.24,345,15.01,1,2021-03-29T04:02:38Z
539,SKU-18-487788,Essential Hoodie 846,Essential Hoodie 846 — quality men's product.,18,47,285.33,202.5,52,13.19,1,2021-03-29T09:21:18Z
540,SKU-25-086236,Smart Yoga Mat 155,Smart Yoga Mat 155 — quality fitness product.,25,57,217.71,120.63,191,6.94,0,2021-03-29T15:16:18Z
541,SKU-26-751352,Classic Tent 637,Classic Tent 637 — quality camping product.,26,11,253.31,183.29,152,0.64,1,2021-03-29T15:37:56Z
542,SKU-30-968078,Premium Puzzle 275,Premium Puzzle 275 — quality educational product.,30,50,292.98,168.58,311,5.27,1,2021-03-29T20:56:27Z
543,SKU-14-185501,Deluxe Cookware Set 289,Deluxe Cookware Set 289 — quality cookware product.,14,28,282.06,131.06,78,9.92,0,2021-03-30T03:38:37Z
544,SKU-34-114379,Pro Probiotic 233,Pro Probiotic 233 — quality vitamins product.,34,2,425.56,300.82,405,1.23,1,2021-03-30T09:29:48Z
545,SKU-27-985150,Smart Cycling Gloves 377,Smart Cycling Gloves 377 — quality cycling product.,27,17,520.37,350.52,283,11.39,1,2021-03-30T12:49:25Z
546,SKU-31-933996,Classic Face Cream 805,Classic Face Cream 805 — quality skincare product.,31,16,178.87,129.84,465,0.15,1,2021-03-30T17:26:54Z
547,SKU-11-057873,Eco Earbuds 153,Eco Earbuds 153 — quality headphones product.,11,56,138.25,84.38,241,3.86,1,2021-03-31T01:12:04Z
548,SKU-16-270863,Eco Duvet 868,Eco Duvet 868 — quality bedding product.,16,48,484.74,281.79,382,1.67,1,2021-03-31T08:53:40Z
549,SKU-24-941092,Max Picture Book 384,Max Picture Book 384 — quality children's books product.,24,49,586.62,295.85,415,6.17,1,2021-03-31T12:57:57Z
550,SKU-23-089116,Lightweight Guidebook 636,Lightweight Guidebook 636 — quality non-fiction product.,23,5,32.57,16.21,448,7.52,1,2021-03-31T18:17:20Z
551,SKU-19-152013,Eco Dress 630,Eco Dress 630 — quality women's product.,19,41,185.84,93.69,81,6.96,1,2021-03-31T18:42:26Z
552,SKU-20-332100,Essential Kids Jacket 483,Essential Kids Jacket 483 — quality kids product.,20,36,476.29,280.24,146,2.44,1,2021-04-01T02:03:34Z
553,SKU-28-897886,Eco Board Game 372,Eco Board Game 372 — quality board games product.,28,28,409.08,215.99,219,10.12,1,2021-04-01T05:06:23Z
554,SKU-22-338377,Classic Novel 762,Classic Novel 762 — quality fiction product.,22,55,552.72,379.12,381,10.02,1,2021-04-01T11:34:57Z
555,SKU-13-654617,Max 4K TV 339,Max 4K TV 339 — quality televisions product.,13,19,502.3,365.18,435,14.26,0,2021-04-01T12:32:44Z
556,SKU-19-296739,Prime Dress 632,Prime Dress 632 — quality women's product.,19,26,300.79,192.45,14,11.96,1,2021-04-01T14:59:54Z
557,SKU-16-856516,Elite Pillow 602,Elite Pillow 602 — quality bedding product.,16,59,544.71,358.1,454,1.11,1,2021-04-01T21:30:47Z
558,SKU-17-860202,Classic Toaster 156,Classic Toaster 156 — quality small appliances product.,17,58,424.96,270.14,240,9.08,1,2021-04-01T22:02:30Z
559,SKU-13-689054,Max LED TV 764,Max LED TV 764 — quality televisions product.,13,17,81.71,61.03,383,5.27,1,2021-04-02T00:32:06Z
560,SKU-9-620064,Deluxe Laptop 994,Deluxe Laptop 994 — quality laptops product.,9,6,366.63,190.5,87,10.63,1,2021-04-02T07:21:42Z
561,SKU-16-827815,Classic Duvet 763,Classic Duvet 763 — quality bedding product.,16,63,192.46,105.21,453,3.17,1,2021-04-02T10:34:00Z
562,SKU-11-824617,Portable Headset 801,Portable Headset 801 — quality headphones product.,11,45,638.09,387.55,259,9.47,1,2021-04-02T15:06:26Z
563,SKU-28-451007,Lightweight Card Game 457,Lightweight Card Game 457 — quality board games product.,28,47,334.97,168.91,297,13.39,0,2021-04-02T15:20:56Z
564,SKU-23-218825,Max Biography 393,Max Biography 393 — quality non-fiction product.,23,52,35.78,26.02,188,12.51,0,2021-04-02T15:50:43Z
565,SKU-17-992036,Compact Coffee Maker 353,Compact Coffee Maker 353 — quality small appliances product.,17,10,192.48,130.02,484,4.28,1,2021-04-02T17:45:10Z
566,SKU-16-503030,Heavy-Duty Duvet 679,Heavy-Duty Duvet 679 — quality bedding product.,16,68,40.61,28.53,241,1.84,1,2021-04-02T22:23:11Z
567,SKU-10-914021,Portable Mobile 593,Portable Mobile 593 — quality smartphones product.,10,16,42.15,21.87,222,9.61,1,2021-04-03T02:04:06Z
568,SKU-13-990406,Lightweight LED TV 353,Lightweight LED TV 353 — quality televisions product.,13,20,430.05,279.26,427,12.58,1,2021-04-03T08:05:38Z
569,SKU-20-712966,Elite Kids T-Shirt 366,Elite Kids T-Shirt 366 — quality kids product.,20,4,243.93,154.6,82,8.72,1,2021-04-03T15:13:48Z
570,SKU-10-807429,Elite Smartphone 345,Elite Smartphone 345 — quality smartphones product.,10,61,264.33,174.9,17,1.35,0,2021-04-03T22:04:20Z
571,SKU-11-136639,Heavy-Duty Earbuds 244,Heavy-Duty Earbuds 244 — quality headphones product.,11,38,12.02,6.76,234,1.57,1,2021-04-03T23:30:36Z
572,SKU-32-662133,Prime Eyeshadow Palette 553,Prime Eyeshadow Palette 553 — quality makeup product.,32,47,486.25,350.91,391,10.8,1,2021-04-04T05:00:10Z
573,SKU-35-899668,Compact All-Purpose Cleaner 299,Compact All-Purpose Cleaner 299 — quality cleaning product.,35,23,441.5,212.22,268,12.74,1,2021-04-04T07:42:42Z
574,SKU-25-485350,Eco Resistance Bands 223,Eco Resistance Bands 223 — quality fitness product.,25,55,140.61,69.34,226,13.36,1,2021-04-04T09:26:50Z
575,SKU-27-237576,Classic Bike Light 751,Classic Bike Light 751 — quality cycling product.,27,50,308,185,128,1.33,1,2021-04-04T15:28:58Z
576,SKU-33-584150,Eco Conditioner 256,Eco Conditioner 256 — quality hair care product.,33,36,163.28,77.5,358,0.15,1,2021-04-04T19:57:11Z
577,SKU-25-164816,Deluxe Dumbbell Set 713,Deluxe Dumbbell Set 713 — quality fitness product.,25,36,113.23,74.88,487,12.84,1,2021-04-05T01:51:06Z
578,SKU-9-918983,Portable Notebook 434,Portable Notebook 434 — quality laptops product.,9,33,445.45,214.02,318,11.2,1,2021-04-05T06:25:38Z
579,SKU-33-830646,Max Hair Oil 498,Max Hair Oil 498 — quality hair care product.,33,1,116.8,61.91,348,5.43,1,2021-04-05T12:28:04Z
580,SKU-27-472889,Pro Helmet 429,Pro Helmet 429 — quality cycling product.,27,62,262.62,175.23,475,13.83,1,2021-04-05T19:34:01Z
581,SKU-29-202716,Lightweight Action Figure 680,Lightweight Action Figure 680 — quality action figures product.,29,57,797.07,377.11,277,3.24,1,2021-04-05T20:18:37Z
582,SKU-30-518963,Classic Learning Toy 191,Classic Learning Toy 191 — quality educational product.,30,36,240.68,144.66,308,3.81,1,2021-04-06T02:29:00Z
583,SKU-27-552125,Heavy-Duty Helmet 123,Heavy-Duty Helmet 123 — quality cycling product.,27,31,353.17,264.25,403,13.63,1,2021-04-06T06:32:41Z
584,SKU-9-354422,Portable Laptop 462,Portable Laptop 462 — quality laptops product.,9,8,549.78,385.04,354,13.86,1,2021-04-06T09:50:02Z
585,SKU-15-699703,Lightweight Sofa 146,Lightweight Sofa 146 — quality furniture product.,15,11,535.18,320.62,274,13.5,0,2021-04-06T14:46:50Z
586,SKU-30-268526,Premium Learning Toy 458,Premium Learning Toy 458 — quality educational product.,30,40,613.8,305.03,460,5.28,1,2021-04-06T17:53:08Z
587,SKU-9-956570,Classic Chromebook 749,Classic Chromebook 749 — quality laptops product.,9,60,445.54,229.74,229,14.89,1,2021-04-07T00:20:10Z
588,SKU-11-210734,Classic Headset 195,Classic Headset 195 — quality headphones product.,11,63,69.47,42.72,233,1.42,1,2021-04-07T06:00:15Z
589,SKU-23-741630,Lightweight Guidebook 328,Lightweight Guidebook 328 — quality non-fiction product.,23,68,532.95,242.84,349,9.53,1,2021-04-07T10:53:50Z
590,SKU-19-245016,Smart Leggings 666,Smart Leggings 666 — quality women's product.,19,65,199.63,100.66,212,7.45,0,2021-04-07T13:46:39Z
591,SKU-11-717513,Deluxe Headset 303,Deluxe Headset 303 — quality headphones product.,11,6,301.62,165.4,468,6.62,0,2021-04-07T16:12:06Z
592,SKU-15-799374,Portable Desk 419,Portable Desk 419 — quality furniture product.,15,18,609.32,386.98,369,1.8,1,2021-04-07T20:40:21Z
593,SKU-24-451067,Premium Storybook 740,Premium Storybook 740 — quality children's books product.,24,11,63.34,41.33,261,7.35,1,2021-04-07T21:18:44Z
594,SKU-17-462454,Classic Coffee Maker 526,Classic Coffee Maker 526 — quality small appliances product.,17,22,101.01,61.02,396,0.56,1,2021-04-07T23:08:33Z
595,SKU-22-084969,Classic Paperback 280,Classic Paperback 280 — quality fiction product.,22,27,726.22,377.22,41,7.82,1,2021-04-08T01:46:51Z
596,SKU-30-738140,Smart Learning Toy 355,Smart Learning Toy 355 — quality educational product.,30,63,281.5,197.99,154,11.37,1,2021-04-08T03:13:09Z
597,SKU-30-505474,Premium Puzzle 549,Premium Puzzle 549 — quality educational product.,30,52,630.07,341.05,226,14.44,1,2021-04-08T09:04:22Z
598,SKU-21-518937,Essential Sneakers 785,Essential Sneakers 785 — quality shoes product.,21,22,41.92,23.04,65,5.57,1,2021-04-08T14:11:14Z
599,SKU-11-901236,Elite Earbuds 538,Elite Earbuds 538 — quality headphones product.,11,61,243.35,185.94,61,4.97,1,2021-04-08T15:14:18Z
600,SKU-18-441104,Premium T-Shirt 122,Premium T-Shirt 122 — quality men's product.,18,65,200.79,110.05,458,4.54,0,2021-04-08T15:25:17Z
601,SKU-11-764159,Eco Headset 934,Eco Headset 934 — quality headphones product.,11,10,317.83,241.06,43,11.66,1,2021-04-08T19:25:10Z
602,SKU-13-708502,Classic Smart TV 940,Classic Smart TV 940 — quality televisions product.,13,26,144.77,109.24,208,1.57,1,2021-04-08T22:57:22Z
603,SKU-17-603279,Eco Toaster 278,Eco Toaster 278 — quality small appliances product.,17,4,75.01,42.61,317,7.45,0,2021-04-09T00:53:32Z
604,SKU-22-181240,Classic Paperback 308,Classic Paperback 308 — quality fiction product.,22,4,540.57,289.34,110,5.3,1,2021-04-09T07:46:25Z
605,SKU-11-329562,Compact Headset 786,Compact Headset 786 — quality headphones product.,11,29,519.61,362.38,380,4.69,1,2021-04-09T14:58:58Z
606,SKU-32-800843,Smart Foundation 510,Smart Foundation 510 — quality makeup product.,32,28,143.08,82.44,253,1.99,1,2021-04-09T20:05:34Z
607,SKU-35-920538,Compact Laundry Detergent 319,Compact Laundry Detergent 319 — quality cleaning product.,35,36,141.46,82.99,304,6.35,0,2021-04-10T01:56:41Z
608,SKU-11-795864,Max Headset 389,Max Headset 389 — quality headphones product.,11,10,198.54,136.84,412,2.5,1,2021-04-10T06:45:34Z
609,SKU-24-009569,Elite Storybook 148,Elite Storybook 148 — quality children's books product.,24,10,588.68,315.67,299,0.59,1,2021-04-10T12:48:34Z
610,SKU-16-528894,Ultra Comforter 717,Ultra Comforter 717 — quality bedding product.,16,31,553.41,323.13,63,5.28,1,2021-04-10T15:43:10Z
611,SKU-34-391962,Classic Vitamin C 571,Classic Vitamin C 571 — quality vitamins product.,34,36,577.05,321.94,353,2.46,1,2021-04-10T21:13:01Z
612,SKU-29-045860,Premium Collectible Figure 337,Premium Collectible Figure 337 — quality action figures product.,29,67,144.01,99.34,37,8.14,1,2021-04-11T03:21:24Z
613,SKU-21-908255,Heavy-Duty Sneakers 808,Heavy-Duty Sneakers 808 — quality shoes product.,21,68,247.66,177.03,288,10.78,0,2021-04-11T06:41:44Z
614,SKU-23-420424,Essential Biography 735,Essential Biography 735 — quality non-fiction product.,23,45,45.89,24.36,462,8.33,1,2021-04-11T07:34:01Z
615,SKU-33-551287,Elite Conditioner 407,Elite Conditioner 407 — quality hair care product.,33,50,175.68,100.87,130,11.07,1,2021-04-11T15:26:10Z
616,SKU-19-841788,Classic Dress 914,Classic Dress 914 — quality women's product.,19,4,354.25,258.75,170,13.53,0,2021-04-11T16:12:34Z
617,SKU-29-756376,Prime Action Figure 442,Prime Action Figure 442 — quality action figures product.,29,38,414.15,225.58,249,10.26,1,2021-04-11T16:34:26Z
618,SKU-18-113950,Essential Hoodie 638,Essential Hoodie 638 — quality men's product.,18,1,591.71,321.32,113,4.82,1,2021-04-11T19:34:43Z
619,SKU-13-821445,Deluxe 4K TV 539,Deluxe 4K TV 539 — quality televisions product.,13,22,47.49,21.7,209,9.21,1,2021-04-12T03:07:47Z
620,SKU-21-285781,Heavy-Duty Sneakers 999,Heavy-Duty Sneakers 999 — quality shoes product.,21,11,558.25,381.06,449,7.83,1,2021-04-12T04:14:53Z
621,SKU-26-373041,Pro Camp Stove 624,Pro Camp Stove 624 — quality camping product.,26,35,743.99,381.55,182,9.04,1,2021-04-12T10:38:14Z
622,SKU-18-640886,Eco Jeans 180,Eco Jeans 180 — quality men's product.,18,6,409.59,246.5,489,8.31,1,2021-04-12T15:44:13Z
623,SKU-11-364001,Heavy-Duty Headphones 542,Heavy-Duty Headphones 542 — quality headphones product.,11,5,262.15,167.71,349,12.25,1,2021-04-12T17:04:19Z
624,SKU-31-295643,Max Cleanser 898,Max Cleanser 898 — quality skincare product.,31,15,265,122.58,256,10.79,1,2021-04-12T19:04:52Z
625,SKU-11-014777,Lightweight Earbuds 548,Lightweight Earbuds 548 — quality headphones product.,11,65,147.47,69.37,356,13.46,1,2021-04-12T23:49:26Z
626,SKU-32-353705,Essential Lipstick 970,Essential Lipstick 970 — quality makeup product.,32,63,154.1,81.23,350,4.53,1,2021-04-13T06:47:43Z
627,SKU-21-745106,Classic Sneakers 507,Classic Sneakers 507 — quality shoes product.,21,8,509.96,262.43,495,9.04,1,2021-04-13T07:49:20Z
628,SKU-14-775299,Prime Cookware Set 682,Prime Cookware Set 682 — quality cookware product.,14,70,162.2,81.92,90,10.88,1,2021-04-13T12:31:19Z
629,SKU-14-522642,Portable Cookware Set 689,Portable Cookware Set 689 — quality cookware product.,14,11,111.87,75.17,452,6.55,1,2021-04-13T17:54:13Z
630,SKU-17-376874,Lightweight Coffee Maker 363,Lightweight Coffee Maker 363 — quality small appliances product.,17,11,170.26,105.82,299,0.34,1,2021-04-13T22:46:34Z
631,SKU-11-491551,Lightweight Headphones 775,Lightweight Headphones 775 — quality headphones product.,11,52,217.52,142.78,91,0.97,0,2021-04-14T03:09:03Z
632,SKU-31-422881,Portable Face Cream 532,Portable Face Cream 532 — quality skincare product.,31,57,47.51,35.81,31,6.88,1,2021-04-14T05:54:26Z
633,SKU-16-857985,Premium Duvet 141,Premium Duvet 141 — quality bedding product.,16,25,321.03,181.75,246,14.91,1,2021-04-14T10:53:49Z
634,SKU-29-689210,Eco Collectible Figure 788,Eco Collectible Figure 788 — quality action figures product.,29,12,751.64,377.92,157,10.84,1,2021-04-14T14:34:47Z
635,SKU-35-811682,Compact Laundry Detergent 703,Compact Laundry Detergent 703 — quality cleaning product.,35,18,618.47,291.02,336,3.27,0,2021-04-14T22:19:52Z
636,SKU-19-406068,Elite Dress 740,Elite Dress 740 — quality women's product.,19,39,722.31,347.95,404,10.1,0,2021-04-15T03:48:15Z
637,SKU-24-966250,Prime Storybook 290,Prime Storybook 290 — quality children's books product.,24,5,696.64,324.55,269,0.99,1,2021-04-15T11:03:31Z
638,SKU-24-350530,Elite Storybook 328,Elite Storybook 328 — quality children's books product.,24,3,456.67,223.12,460,3.16,1,2021-04-15T13:06:05Z
639,SKU-24-643562,Pro Storybook 551,Pro Storybook 551 — quality children's books product.,24,40,316.12,173.55,187,13.11,1,2021-04-15T19:39:36Z
640,SKU-28-991169,Ultra Strategy Game 341,Ultra Strategy Game 341 — quality board games product.,28,57,116.4,85.11,40,14.57,1,2021-04-15T23:10:13Z
641,SKU-28-555634,Deluxe Strategy Game 105,Deluxe Strategy Game 105 — quality board games product.,28,37,149.74,69.45,441,12.65,1,2021-04-16T04:08:51Z
642,SKU-9-613344,Pro Notebook 935,Pro Notebook 935 — quality laptops product.,9,30,101.55,59.57,388,0.72,1,2021-04-16T07:23:27Z
643,SKU-20-044112,Deluxe Kids Jacket 196,Deluxe Kids Jacket 196 — quality kids product.,20,59,705.94,398.74,109,5.68,1,2021-04-16T08:53:30Z
644,SKU-27-697601,Elite Bike Light 387,Elite Bike Light 387 — quality cycling product.,27,20,187.85,90.66,341,15.08,1,2021-04-16T11:43:21Z
645,SKU-33-231448,Pro Shampoo 413,Pro Shampoo 413 — quality hair care product.,33,1,260.47,169.14,357,11,1,2021-04-16T18:24:25Z
646,SKU-20-312035,Heavy-Duty Kids T-Shirt 363,Heavy-Duty Kids T-Shirt 363 — quality kids product.,20,60,747,382.92,432,12.52,1,2021-04-16T19:01:04Z
647,SKU-11-252989,Lightweight Headset 305,Lightweight Headset 305 — quality headphones product.,11,19,302.73,228.66,396,10.6,1,2021-04-17T00:21:04Z
648,SKU-26-467154,Eco Camp Stove 255,Eco Camp Stove 255 — quality camping product.,26,62,148.08,111.26,111,14.51,1,2021-04-17T01:11:47Z
649,SKU-35-524293,Elite All-Purpose Cleaner 203,Elite All-Purpose Cleaner 203 — quality cleaning product.,35,34,89.91,62.4,162,11.15,1,2021-04-17T03:22:27Z
650,SKU-22-474663,Classic Paperback 975,Classic Paperback 975 — quality fiction product.,22,52,244.45,140.07,279,5.22,1,2021-04-17T05:41:53Z
651,SKU-19-604339,Pro Blouse 169,Pro Blouse 169 — quality women's product.,19,1,441.05,229.84,184,11.36,1,2021-04-17T06:10:19Z
652,SKU-31-118983,Heavy-Duty Face Cream 584,Heavy-Duty Face Cream 584 — quality skincare product.,31,35,381.92,281.23,161,5.26,1,2021-04-17T12:39:40Z
653,SKU-12-510209,Eco DSLR 856,Eco DSLR 856 — quality cameras product.,12,34,515.99,344.5,174,11.05,1,2021-04-17T19:01:40Z
654,SKU-9-333416,Smart Laptop 225,Smart Laptop 225 — quality laptops product.,9,53,444.94,288.94,436,14.29,1,2021-04-17T19:59:21Z
655,SKU-30-861498,Smart Learning Toy 115,Smart Learning Toy 115 — quality educational product.,30,44,421.88,210.84,348,1.83,1,2021-04-17T19:59:56Z
656,SKU-14-570740,Smart Saucepan 730,Smart Saucepan 730 — quality cookware product.,14,3,187.54,86.62,433,11.38,1,2021-04-17T22:24:52Z
657,SKU-10-475824,Elite Phone 724,Elite Phone 724 — quality smartphones product.,10,45,796.1,382.03,24,4.58,1,2021-04-18T03:41:30Z
658,SKU-12-191676,Elite Action Cam 244,Elite Action Cam 244 — quality cameras product.,12,28,366.7,193.27,6,1.9,1,2021-04-18T06:16:41Z
659,SKU-9-939476,Pro Notebook 661,Pro Notebook 661 — quality laptops product.,9,42,578.08,316.81,471,4.8,1,2021-04-18T08:47:11Z
660,SKU-11-452176,Eco Headset 642,Eco Headset 642 — quality headphones product.,11,9,757.14,391.15,475,4.15,1,2021-04-18T11:19:53Z
661,SKU-30-440840,Compact STEM Kit 451,Compact STEM Kit 451 — quality educational product.,30,23,369.62,188.44,6,12.54,1,2021-04-18T11:20:46Z
662,SKU-22-453369,Prime Novel 686,Prime Novel 686 — quality fiction product.,22,65,299.33,151.41,105,2.45,0,2021-04-18T12:53:04Z
663,SKU-22-355710,Smart Hardcover 425,Smart Hardcover 425 — quality fiction product.,22,23,147.1,111.24,18,10.59,1,2021-04-18T16:22:18Z
664,SKU-11-538886,Ultra Earbuds 116,Ultra Earbuds 116 — quality headphones product.,11,24,176.89,93.18,263,5.85,1,2021-04-18T17:25:15Z
665,SKU-31-910444,Elite Moisturizer 977,Elite Moisturizer 977 — quality skincare product.,31,65,635.5,342.69,327,12.78,1,2021-04-18T20:59:37Z
666,SKU-31-934807,Deluxe Moisturizer 670,Deluxe Moisturizer 670 — quality skincare product.,31,3,312.07,149.22,358,5.91,1,2021-04-19T03:14:57Z
667,SKU-12-173689,Ultra Camera 804,Ultra Camera 804 — quality cameras product.,12,63,629.66,380.3,16,11.33,0,2021-04-19T03:31:56Z
668,SKU-27-955583,Deluxe Bike Light 419,Deluxe Bike Light 419 — quality cycling product.,27,41,76.16,45.64,25,13.12,0,2021-04-19T07:40:38Z
669,SKU-17-352290,Heavy-Duty Blender 271,Heavy-Duty Blender 271 — quality small appliances product.,17,61,203.91,145.48,396,8.12,1,2021-04-19T08:58:43Z
670,SKU-34-976808,Pro Vitamin C 313,Pro Vitamin C 313 — quality vitamins product.,34,14,553.68,390.04,294,11.82,1,2021-04-19T16:26:13Z
671,SKU-9-989369,Compact Laptop 100,Compact Laptop 100 — quality laptops product.,9,52,595.63,399.98,44,10.53,1,2021-04-20T00:22:57Z
672,SKU-18-785613,Deluxe T-Shirt 987,Deluxe T-Shirt 987 — quality men's product.,18,69,471.2,331.18,45,6.79,1,2021-04-20T01:56:57Z
673,SKU-32-059445,Deluxe Foundation 502,Deluxe Foundation 502 — quality makeup product.,32,42,241.38,124.01,76,0.12,1,2021-04-20T09:19:23Z
674,SKU-23-101058,Smart Biography 301,Smart Biography 301 — quality non-fiction product.,23,2,467.71,232.59,60,11.62,1,2021-04-20T16:35:55Z
675,SKU-22-583867,Portable Novel 841,Portable Novel 841 — quality fiction product.,22,33,497.49,364.42,11,12.56,1,2021-04-20T21:05:06Z
676,SKU-13-864938,Smart 4K TV 331,Smart 4K TV 331 — quality televisions product.,13,41,394.12,218.34,228,5.05,1,2021-04-21T00:00:25Z
677,SKU-15-304696,Heavy-Duty Bookshelf 878,Heavy-Duty Bookshelf 878 — quality furniture product.,15,30,466.1,219.92,112,9.08,1,2021-04-21T01:12:50Z
678,SKU-35-248093,Max All-Purpose Cleaner 502,Max All-Purpose Cleaner 502 — quality cleaning product.,35,50,173.67,116.83,147,6.65,1,2021-04-21T08:49:30Z
679,SKU-15-452749,Portable Office Chair 100,Portable Office Chair 100 — quality furniture product.,15,40,24.83,16.8,493,2.19,1,2021-04-21T08:53:57Z
680,SKU-17-207696,Compact Air Fryer 914,Compact Air Fryer 914 — quality small appliances product.,17,28,500.97,256.73,229,12.7,1,2021-04-21T15:51:14Z
681,SKU-32-996219,Eco Lipstick 776,Eco Lipstick 776 — quality makeup product.,32,2,428.3,300.93,143,12.74,0,2021-04-21T21:48:48Z
682,SKU-15-482956,Lightweight Bookshelf 356,Lightweight Bookshelf 356 — quality furniture product.,15,27,287.37,150.72,80,8.04,1,2021-04-21T23:04:42Z
683,SKU-34-804495,Heavy-Duty Multivitamin 541,Heavy-Duty Multivitamin 541 — quality vitamins product.,34,30,574.46,283.48,368,7.63,1,2021-04-22T05:04:28Z
684,SKU-21-807672,Deluxe Boots 260,Deluxe Boots 260 — quality shoes product.,21,8,576.12,332.68,51,5.77,1,2021-04-22T07:21:45Z
685,SKU-18-290969,Elite T-Shirt 681,Elite T-Shirt 681 — quality men's product.,18,7,603.07,346.86,226,1.56,1,2021-04-22T11:54:31Z
686,SKU-28-305578,Portable Strategy Game 761,Portable Strategy Game 761 — quality board games product.,28,28,221.75,161.02,154,9.5,1,2021-04-22T11:56:04Z
687,SKU-15-300752,Pro Office Chair 578,Pro Office Chair 578 — quality furniture product.,15,40,511.3,253.49,103,12.11,1,2021-04-22T17:33:40Z
688,SKU-19-265293,Ultra Dress 710,Ultra Dress 710 — quality women's product.,19,8,226.86,112.47,397,8.05,1,2021-04-22T21:59:02Z
689,SKU-34-505841,Smart Vitamin C 559,Smart Vitamin C 559 — quality vitamins product.,34,13,205.33,108.69,4,1.14,1,2021-04-22T22:31:07Z
690,SKU-32-446597,Ultra Foundation 187,Ultra Foundation 187 — quality makeup product.,32,9,610.02,304.23,328,9.66,1,2021-04-23T03:59:01Z
691,SKU-17-543719,Smart Coffee Maker 703,Smart Coffee Maker 703 — quality small appliances product.,17,29,152.03,82.94,401,3.88,1,2021-04-23T09:50:03Z
692,SKU-19-414793,Ultra Leggings 623,Ultra Leggings 623 — quality women's product.,19,57,126.76,92.94,315,6.17,1,2021-04-23T17:08:56Z
693,SKU-13-696298,Classic LED TV 636,Classic LED TV 636 — quality televisions product.,13,68,283.01,164.91,21,6.78,1,2021-04-23T19:16:39Z
694,SKU-20-833860,Compact Kids Shorts 636,Compact Kids Shorts 636 — quality kids product.,20,60,353.19,198.55,343,11.08,1,2021-04-24T01:24:43Z
695,SKU-10-051090,Classic Smartphone 395,Classic Smartphone 395 — quality smartphones product.,10,58,561.3,401.03,387,13.96,0,2021-04-24T03:32:16Z
696,SKU-20-579865,Classic Kids Shorts 457,Classic Kids Shorts 457 — quality kids product.,20,55,345.86,232.6,394,6.19,1,2021-04-24T07:26:49Z
697,SKU-26-632704,Lightweight Sleeping Bag 820,Lightweight Sleeping Bag 820 — quality camping product.,26,16,83.47,45.68,121,8.24,1,2021-04-24T13:58:56Z
698,SKU-13-637970,Max LED TV 529,Max LED TV 529 — quality televisions product.,13,47,52.88,34.3,222,4.65,1,2021-04-24T21:27:17Z
699,SKU-26-057524,Portable Tent 305,Portable Tent 305 — quality camping product.,26,9,482.12,351.25,312,5.07,1,2021-04-25T00:56:00Z
700,SKU-16-525330,Premium Sheet Set 215,Premium Sheet Set 215 — quality bedding product.,16,13,22.05,12.73,190,11.74,1,2021-04-25T03:19:21Z
701,SKU-9-065295,Portable Ultrabook 681,Portable Ultrabook 681 — quality laptops product.,9,48,113.19,51.52,315,8.76,1,2021-04-25T05:25:12Z
702,SKU-28-848288,Pro Card Game 577,Pro Card Game 577 — quality board games product.,28,21,540.73,386.74,202,12.63,1,2021-04-25T11:59:00Z
703,SKU-32-065467,Classic Lipstick 107,Classic Lipstick 107 — quality makeup product.,32,57,612.57,368.49,396,2.13,0,2021-04-25T14:02:14Z
704,SKU-13-922215,Smart 4K TV 901,Smart 4K TV 901 — quality televisions product.,13,38,386.61,220.96,424,5.08,1,2021-04-25T19:11:51Z
705,SKU-13-880660,Premium 4K TV 822,Premium 4K TV 822 — quality televisions product.,13,9,577.52,350.87,447,1.84,1,2021-04-25T23:08:38Z
706,SKU-11-107382,Deluxe Headset 476,Deluxe Headset 476 — quality headphones product.,11,45,691.37,377.88,30,8.51,1,2021-04-26T02:01:45Z
707,SKU-27-498748,Max Bike Light 971,Max Bike Light 971 — quality cycling product.,27,34,23.97,17.2,363,10.06,1,2021-04-26T07:50:27Z
708,SKU-27-577132,Pro Bike Light 799,Pro Bike Light 799 — quality cycling product.,27,43,391.65,218.17,411,12.2,1,2021-04-26T13:36:46Z
709,SKU-32-414752,Compact Lipstick 269,Compact Lipstick 269 — quality makeup product.,32,61,638.67,402.38,146,1.55,1,2021-04-26T14:14:22Z
