id,order_id,payment_method,amount,status,transaction_id,paid_at
6559,6559,paypal,739.77,completed,TXN-6G4UKDAEOB,2023-02-17T00:36:36Z
6560,6560,paypal,415.57,completed,TXN-KB1AW2TO04,2024-07-03T01:08:42Z
6561,6561,credit_card,1485.57,completed,TXN-RBUGQCW1KL,2024-01-05T12:30:02Z
6562,6562,apple_pay,378.43,completed,TXN-D9XDKWYDMA,2024-01-28T13:46:22Z
6563,6563,credit_card,902.97,completed,TXN-41RB3F4718,2022-06-05T08:37:40Z
6564,6564,debit_card,147.93,completed,TXN-MLWIA3522U,2024-02-18T15:26:48Z
6565,6565,paypal,2332.6,completed,TXN-2MPPDULKV5,2023-09-04T02:01:30Z
6566,6566,paypal,3055.55,completed,TXN-0R60SKOLH1,2025-01-03T06:28:34Z
6567,6567,debit_card,2231.77,completed,TXN-H8FRBCX5OI,2024-04-29T18:44:44Z
6568,6568,debit_card,1451.48,completed,TXN-4MXETSIOII,2024-04-11T13:58:40Z
6569,6569,credit_card,1135.1,completed,TXN-8UZ5E4AXX1,2024-04-01T04:32:49Z
6570,6570,paypal,1367.49,completed,TXN-G1EKX22X3J,2022-11-13T01:26:58Z
6571,6571,paypal,67.13,completed,TXN-WO1QX30XF4,2024-06-19T23:08:30Z
6572,6572,credit_card,2094.47,refunded,TXN-FZ5VC71249,2023-06-25T09:58:10Z
6573,6573,debit_card,635.45,completed,TXN-UOGFR30WS6,2021-12-15T11:04:37Z
6574,6574,credit_card,2541.76,completed,TXN-NI2TVN9AHE,2024-10-30T13:03:09Z
6575,6575,apple_pay,5555.41,failed,TXN-PLZW1LPK1R,
6576,6576,credit_card,3486.87,completed,TXN-0UWCNZ5ONS,2023-11-15T14:40:42Z
6577,6577,credit_card,3753.6,completed,TXN-EA0RQP3DWC,2024-09-06T20:03:54Z
6578,6578,google_pay,476.61,completed,TXN-GISGGJANVT,2022-06-28T19:21:32Z
6579,6579,paypal,3862.28,completed,TXN-AWONKQ5ZEW,2023-05-25T12:04:15Z
6580,6580,credit_card,209.84,refunded,TXN-Z4EHYK5AVG,2024-07-29T08:13:27Z
6581,6581,credit_card,410.84,completed,TXN-IG595QF8KW,2024-12-23T22:08:26Z
6582,6582,credit_card,558.45,completed,TXN-YQH65RZPZI,2022-07-02T18:18:13Z
6583,6583,debit_card,2545.19,completed,TXN-HQ13DZEZ4H,2023-08-22T20:33:37Z
6584,6584,debit_card,88.76,completed,TXN-GG0H04D65J,2024-07-17T14:24:03Z
6585,6585,credit_card,4862.12,refunded,TXN-2IT4GMBTD1,2024-05-07T01:56:50Z
6586,6586,credit_card,5191.59,refunded,TXN-L6U6AZR31A,2022-03-29T22:10:39Z
6587,6587,apple_pay,499.12,completed,TXN-SGGLTP13KC,2025-01-18T09:36:38Z
6588,6588,apple_pay,3266.97,completed,TXN-5WPI8DQDF3,2023-02-19T12:24:45Z
6589,6589,credit_card,670.07,completed,TXN-NQ8XW765SU,2024-10-11T19:20:36Z
6590,6590,google_pay,364.84,pending,TXN-8T785JXITG,
6591,6591,debit_card,1818.32,completed,TXN-IV6877SVM7,2024-03-02T01:50:44Z
6592,6592,credit_card,1844.16,completed,TXN-AYPJBZIQ2L,2023-02-13T16:36:51Z
6593,6593,debit_card,435.23,completed,TXN-UUE9QRZO0E,2023-02-09T01:52:18Z
6594,6594,debit_card,1913.23,completed,TXN-QQTNW0VRHQ,2024-07-21T11:15:10Z
6595,6595,debit_card,214.49,completed,TXN-Z4CZPR6I1X,2024-12-23T15:39:23Z
6596,6596,paypal,3498.88,completed,TXN-P65PBJZ8C9,2023-01-18T02:11:31Z
6597,6597,paypal,2072.72,pending,TXN-HQH3KX2DWC,
6598,6598,credit_card,830.88,completed,TXN-90YF49VLLT,2022-12-28T22:29:15Z
6599,6599,credit_card,1504.87,completed,TXN-DDCPJF8P1L,2023-08-08T23:02:06Z
6600,6600,paypal,1262.21,completed,TXN-46N7YTYL60,2024-05-02T10:10:58Z
6601,6601,paypal,65.6,pending,TXN-P33Q4BDI34,
6602,6602,google_pay,1804.57,refunded,TXN-QE2B0UDLDF,2024-05-19T08:41:06Z
6603,6603,gift_card,822.13,completed,TXN-N4EUSC6IXK,2024-07-21T17:22:49Z
6604,6604,credit_card,753.95,refunded,TXN-VXYF5DG6AU,2024-07-23T01:21:16Z
6605,6605,apple_pay,459.31,completed,TXN-PJXTVQNQVN,2024-08-28T04:14:46Z
6606,6606,debit_card,1266.26,completed,TXN-6C3ZC97Q6Y,2023-10-27T02:53:19Z
6607,6607,credit_card,1305.7,completed,TXN-LRSCY8IQ8E,2022-08-31T01:39:13Z
6608,6608,debit_card,486.66,completed,TXN-8R6Y4YDKA2,2023-06-03T16:48:27Z
6609,6609,gift_card,3128.22,completed,TXN-YAM1GLGKG6,2024-02-16T23:59:06Z
6610,6610,apple_pay,1512.55,completed,TXN-29YQYKJEHN,2023-10-19T07:17:57Z
6611,6611,paypal,2648.93,pending,TXN-4GQKN65GDD,
6612,6612,credit_card,1630.52,completed,TXN-Z8UMTUMS5H,2022-10-13T07:28:05Z
6613,6613,credit_card,4250.13,completed,TXN-7E3SZ4S4CH,2025-01-28T00:15:03Z
6614,6614,gift_card,686.49,completed,TXN-XNGVV23QUQ,2024-11-26T03:30:47Z
6615,6615,debit_card,932.16,completed,TXN-P73QLDITE9,2024-08-17T08:26:37Z
6616,6616,credit_card,1799.27,completed,TXN-8TJ65Q0NCJ,2024-04-29T12:49:52Z
6617,6617,credit_card,1244.68,pending,TXN-1KZ6HX154O,
6618,6618,gift_card,472.41,completed,TXN-FG2STX1XXU,2021-08-27T19:31:46Z
6619,6619,credit_card,681.81,pending,TXN-ITMHWCE13F,
6620,6620,credit_card,4599.27,completed,TXN-ZD42OZ8UJB,2024-10-23T16:48:58Z
6621,6621,paypal,2776.47,pending,TXN-NU0RPZKDCC,
6622,6622,debit_card,2142.39,completed,TXN-XUH7IRD72X,2023-04-27T03:24:17Z
6623,6623,gift_card,1006.02,pending,TXN-IVV7KUNR0V,
6624,6624,paypal,498.46,completed,TXN-KBHT5PGK57,2023-03-26T23:28:26Z
6625,6625,credit_card,1832.87,completed,TXN-JTXEWOKLKJ,2021-08-24T06:01:13Z
6626,6626,debit_card,1452.61,completed,TXN-F83P8YOHBB,2023-07-02T05:00:54Z
6627,6627,credit_card,911.99,completed,TXN-ZNQ97JNL5J,2024-04-17T19:09:52Z
6628,6628,debit_card,677.82,completed,TXN-JENHW4ZP38,2025-01-26T19:23:24Z
6629,6629,apple_pay,1248.84,completed,TXN-K33QGJKC02,2023-11-04T10:43:52Z
6630,6630,paypal,1606.81,completed,TXN-HOAQQOMZD8,2023-02-13T04:05:51Z
6631,6631,credit_card,101.67,completed,TXN-UFM55EDIDC,2024-09-19T03:28:05Z
6632,6632,debit_card,2705.16,completed,TXN-C9IH817CZ9,2024-09-19T12:50:41Z
6633,6633,paypal,4839.06,completed,TXN-B95JCAXC6U,2024-12-02T00:52:13Z
6634,6634,credit_card,2083.59,pending,TXN-AXDMRSXE3K,
6635,6635,credit_card,729.55,completed,TXN-GQVZYT7WV5,2023-12-12T03:02:38Z
6636,6636,apple_pay,684.56,completed,TXN-NHUA0ZAERN,2024-10-26T19:27:36Z
6637,6637,credit_card,1185.63,completed,TXN-94JEWURH7C,2024-10-16T17:11:47Z
6638,6638,debit_card,3905.19,completed,TXN-2DXPKUP0TZ,2024-12-22T12:22:04Z
6639,6639,paypal,4068.03,completed,TXN-ZE8P96XCVF,2024-05-07T08:15:04Z
6640,6640,credit_card,4896.11,completed,TXN-ASB9MJK8NJ,2025-01-24T00:40:09Z
6641,6641,credit_card,1524.1,completed,TXN-ZAZ2ALZTVV,2024-12-29T00:19:09Z
6642,6642,credit_card,791.01,completed,TXN-LS4YWF8LV7,2023-01-05T08:00:38Z
6643,6643,debit_card,2394.85,completed,TXN-LRC317H99O,2024-04-28T11:46:46Z
6644,6644,debit_card,118.58,pending,TXN-XN7G1ACBDW,
6645,6645,paypal,358.36,completed,TXN-WQ26SQWPWX,2024-07-03T23:51:45Z
6646,6646,credit_card,714.27,completed,TXN-0K3SQQSA5V,2023-10-04T20:13:24Z
6647,6647,paypal,941.04,pending,TXN-OK5QOOP0EL,
6648,6648,paypal,415.6,completed,TXN-URHA4BZMSG,2024-07-04T09:35:29Z
6649,6649,credit_card,355.86,completed,TXN-8LQKQ5YFLP,2024-01-21T03:29:00Z
6650,6650,credit_card,711,pending,TXN-CE2F4I29VC,
6651,6651,debit_card,1281.54,completed,TXN-P4MT7WWLYK,2024-05-10T22:06:13Z
6652,6652,credit_card,2129.52,completed,TXN-SJJ1T7F4XG,2024-12-10T04:10:00Z
6653,6653,debit_card,1775.64,completed,TXN-9HYAWDZEEV,2024-12-13T21:50:53Z
6654,6654,google_pay,1904.34,pending,TXN-AXQTRC998B,
6655,6655,paypal,2236.77,completed,TXN-MVTBV4MYP2,2023-11-16T04:03:58Z
6656,6656,credit_card,1422.6,completed,TXN-QEBN78ZFNG,2024-01-05T12:30:34Z
6657,6657,debit_card,1485.55,completed,TXN-56L9CXFWB0,2025-01-25T03:50:34Z
6658,6658,debit_card,1404.26,completed,TXN-57CGKZ7RFE,2024-12-01T18:02:29Z
6659,6659,credit_card,2149.1,completed,TXN-ANMSKB8WPY,2023-06-15T13:36:58Z
6660,6660,paypal,732.97,completed,TXN-CCB7U2EA93,2023-09-28T11:57:38Z
6661,6661,debit_card,5042.32,completed,TXN-B4NARAW5P7,2024-05-27T14:32:43Z
6662,6662,paypal,921.45,completed,TXN-NYM5WQKLK7,2024-12-31T13:15:19Z
6663,6663,debit_card,127.79,completed,TXN-TL6XPBMQF4,2022-08-20T15:49:17Z
6664,6664,credit_card,228.19,completed,TXN-NWRJBEAURO,2023-11-22T12:36:41Z
6665,6665,credit_card,1423.27,completed,TXN-GWBR746DXD,2024-04-29T11:40:04Z
6666,6666,paypal,2953.23,completed,TXN-3G4HJQTS0V,2022-01-29T08:56:11Z
6667,6667,paypal,2027.75,pending,TXN-W83U7J50GB,
6668,6668,apple_pay,515.64,completed,TXN-F53UO6I9RW,2024-12-04T03:21:44Z
6669,6669,credit_card,1220.62,completed,TXN-IWXVH88XND,2024-05-01T03:43:09Z
6670,6670,credit_card,5419.65,completed,TXN-IT42ZOGW9Q,2024-08-12T12:05:51Z
6671,6671,credit_card,2417.57,completed,TXN-0EY00TIJ9R,2023-09-15T00:11:22Z
6672,6672,credit_card,4864.46,completed,TXN-R5670RZZOH,2024-11-26T15:14:03Z
6673,6673,paypal,1139.67,completed,TXN-UTF95OW9UG,2024-10-19T08:10:47Z
6674,6674,credit_card,41.09,completed,TXN-CKPW6HRMCJ,2024-02-05T19:19:39Z
6675,6675,debit_card,2110.86,completed,TXN-WK5I7A7XKB,2022-11-11T04:39:24Z
6676,6676,credit_card,4190.79,completed,TXN-EH6KIR5HFU,2024-05-18T23:34:21Z
6677,6677,credit_card,1880.06,completed,TXN-6JB8XQ5JD0,2024-09-14T05:58:33Z
6678,6678,credit_card,2585.31,completed,TXN-4BXRLZF232,2023-11-30T09:17:43Z
6679,6679,credit_card,1444.39,completed,TXN-J8WP31491L,2024-10-27T07:20:23Z
6680,6680,debit_card,260.2,completed,TXN-3LYBXEL7PF,2024-12-05T02:21:41Z
6681,6681,credit_card,3014.38,completed,TXN-86N2MV1G50,2024-12-29T02:32:47Z
6682,6682,credit_card,159.37,completed,TXN-RYLDKOY4T4,2023-02-01T21:06:29Z
6683,6683,credit_card,787.47,completed,TXN-1ZCQNZDLXL,2022-06-16T00:01:47Z
6684,6684,google_pay,2953.97,completed,TXN-Z0DNTEQQY9,2023-12-03T06:02:23Z
6685,6685,credit_card,440.23,completed,TXN-42PZJGKUFM,2025-01-05T10:32:35Z
6686,6686,google_pay,829.4,completed,TXN-RSHW4BX748,2024-11-30T14:24:25Z
6687,6687,debit_card,3197.21,completed,TXN-GE0VC9NX99,2021-06-03T14:44:23Z
6688,6688,credit_card,2769.78,completed,TXN-9BC0VJKB57,2023-11-30T17:13:12Z
6689,6689,google_pay,6418.58,completed,TXN-VFROPXKDU1,2023-10-16T18:51:33Z
6690,6690,credit_card,2296,completed,TXN-WLW4OGOZBA,2023-09-21T21:03:04Z
6691,6691,credit_card,3242.61,completed,TXN-KK0B465YAN,2024-10-28T19:02:25Z
6692,6692,debit_card,3540.95,completed,TXN-IXJN243KDH,2024-01-14T03:22:39Z
6693,6693,debit_card,392.37,completed,TXN-4ZEAHHU3PR,2024-09-11T16:20:57Z
6694,6694,paypal,81.42,completed,TXN-2WTO0X1E9A,2023-06-30T19:21:44Z
6695,6695,apple_pay,1779.85,completed,TXN-LAVVWV5H0Z,2024-04-02T00:19:56Z
6696,6696,credit_card,1731.86,completed,TXN-YOVU5M8LMX,2024-12-08T01:52:27Z
6697,6697,gift_card,22.51,completed,TXN-Z2GRMO28FF,2022-10-13T20:54:33Z
6698,6698,apple_pay,3562.47,completed,TXN-SYA9WSN7W8,2024-04-16T14:16:41Z
6699,6699,paypal,3352.71,completed,TXN-5QCLCBC02X,2022-10-02T22:31:04Z
6700,6700,credit_card,490.07,completed,TXN-C0275CSDFG,2024-12-23T21:45:04Z
6701,6701,paypal,4573.46,pending,TXN-DIS9152WB1,
6702,6702,debit_card,3147.36,completed,TXN-VA1ZQ8B7ZY,2023-09-14T20:56:47Z
6703,6703,paypal,315.01,pending,TXN-EDX7HM62EG,
6704,6704,debit_card,2078.03,completed,TXN-3JW2UXXKSM,2022-11-16T23:37:49Z
6705,6705,debit_card,232.95,completed,TXN-2U1317ITQ3,2024-12-07T18:53:38Z
6706,6706,paypal,1618.31,completed,TXN-H3CUKD33UP,2024-02-05T13:26:24Z
6707,6707,paypal,978.24,pending,TXN-59XN0UWNCB,
6708,6708,paypal,248.52,completed,TXN-R69LH8RHT4,2025-01-13T06:29:10Z
6709,6709,paypal,1272.64,completed,TXN-S5TRHLY1WG,2022-05-12T05:30:07Z
6710,6710,debit_card,4320.67,completed,TXN-PAJUH1I4I4,2024-12-08T19:30:03Z
6711,6711,google_pay,1251.81,completed,TXN-UK4RJ9AHTU,2023-12-11T21:50:50Z
6712,6712,apple_pay,1090.85,completed,TXN-4OGTGFH7WH,2023-07-23T16:58:35Z
6713,6713,credit_card,740.96,failed,TXN-MGRCNHU6CG,
6714,6714,debit_card,3358.69,completed,TXN-AOOLE66740,2024-12-28T07:30:48Z
6715,6715,debit_card,4519.17,completed,TXN-8G01FNLN6J,2024-09-21T07:21:13Z
6716,6716,debit_card,1682.17,completed,TXN-BEUN1XB1L2,2025-01-07T03:22:34Z
6717,6717,paypal,1193.85,completed,TXN-6TRFZA9ERQ,2024-06-10T11:45:59Z
6718,6718,credit_card,1191.92,completed,TXN-EX59Q2TAH1,2024-04-27T23:00:23Z
6719,6719,debit_card,4323.59,completed,TXN-IBFV1HAUMQ,2023-08-11T20:54:58Z
6720,6720,debit_card,2247.37,completed,TXN-HO975CAYNF,2024-09-30T08:06:12Z
6721,6721,credit_card,60.56,completed,TXN-CW2C1RECZY,2021-09-07T07:23:35Z
6722,6722,credit_card,1368.84,completed,TXN-Y69PVJ6ZN8,2024-11-24T20:36:40Z
6723,6723,credit_card,54.83,completed,TXN-92ONBPY5RD,2024-04-22T11:08:22Z
6724,6724,credit_card,3937.39,completed,TXN-JW27Y0OTGB,2023-05-20T16:11:54Z
6725,6725,debit_card,2970.42,refunded,TXN-56L486YVK0,2024-04-09T22:48:11Z
6726,6726,debit_card,698.29,completed,TXN-6M8D7GQKIQ,2023-01-26T12:42:00Z
6727,6727,credit_card,1933.44,completed,TXN-LSNK8D8QHN,2024-12-05T22:07:40Z
6728,6728,paypal,2349.55,completed,TXN-ORUE2EP29T,2023-03-01T03:38:23Z
6729,6729,debit_card,84.16,completed,TXN-2METGWW2K9,2023-04-05T23:59:53Z
6730,6730,paypal,598.24,completed,TXN-9WWR4BZWAK,2023-03-24T02:42:49Z
6731,6731,credit_card,1183.62,completed,TXN-2OHQXZDQB1,2024-12-15T22:12:12Z
6732,6732,apple_pay,884.99,completed,TXN-NAA1N8ZZMH,2024-12-25T08:52:40Z
6733,6733,credit_card,2243.5,completed,TXN-20KCX55B1Z,2024-06-27T11:41:37Z
6734,6734,credit_card,1086.71,completed,TXN-NMMJOSR8CH,2025-01-04T09:58:54Z
6735,6735,credit_card,2122.22,completed,TXN-CIJWC5023O,2023-03-28T18:09:58Z
6736,6736,credit_card,2981.62,completed,TXN-7YUJVQVZFI,2024-05-12T14:46:14Z
6737,6737,credit_card,1054.98,completed,TXN-CUQWJTVHP9,2024-10-25T05:05:14Z
6738,6738,debit_card,3553.14,refunded,TXN-TY4HBXNWLL,2025-01-25T13:02:44Z
6739,6739,paypal,293.08,completed,TXN-XTFGQS1CK3,2025-01-11T02:17:33Z
6740,6740,credit_card,2208.03,completed,TXN-CWSPC0YEY2,2021-07-29T12:56:15Z
6741,6741,credit_card,2500.98,completed,TXN-Z8XG373DJY,2024-03-05T02:02:04Z
6742,6742,paypal,2273.73,failed,TXN-T6E61D4OCR,
6743,6743,debit_card,772.87,completed,TXN-SCRUNTXHNX,2023-06-14T18:13:05Z
6744,6744,paypal,41.18,completed,TXN-HAKNJWIOG5,2025-01-24T00:15:21Z
6745,6745,debit_card,1199.38,completed,TXN-SAKJ3B2KP0,2024-12-03T02:39:15Z
6746,6746,credit_card,3326.5,completed,TXN-MS9N8351D1,2023-12-25T07:10:51Z
6747,6747,debit_card,275.76,completed,TXN-52PTH2JJN7,2025-01-21T17:22:42Z
6748,6748,credit_card,1320.62,completed,TXN-7TARED4LJJ,2025-01-27T22:22:21Z
6749,6749,google_pay,1377.92,pending,TXN-H5YDT5VO0Q,
6750,6750,paypal,843.42,refunded,TXN-N1466O1TW6,2022-07-01T07:21:30Z
6751,6751,credit_card,808.66,completed,TXN-NQM7ZXUVK5,2023-11-08T12:47:45Z
6752,6752,debit_card,989.54,completed,TXN-K0UKXG67QY,2023-11-27T13:52:27Z
6753,6753,paypal,2412.76,completed,TXN-QJQ3FJRG24,2024-03-20T04:36:59Z
6754,6754,credit_card,3331.52,completed,TXN-PQQ1TKORCC,2024-12-28T20:12:50Z
6755,6755,credit_card,498.41,completed,TXN-7XGJEM7SLQ,2024-07-20T13:02:20Z
6756,6756,debit_card,3747.55,pending,TXN-TL035DBKH1,
6757,6757,paypal,3278.16,completed,TXN-AYKK5E24CN,2025-01-25T02:44:42Z
6758,6758,debit_card,1843.97,completed,TXN-UTT2IU2BR6,2024-07-17T22:01:00Z
6759,6759,paypal,303.27,completed,TXN-16UF2XT5N5,2024-08-17T01:11:50Z
6760,6760,apple_pay,249.07,completed,TXN-MML1SI5PGM,2024-09-22T04:55:51Z
6761,6761,paypal,3133.71,completed,TXN-WSZ2CQNKPY,2023-07-07T07:36:48Z
6762,6762,debit_card,716.92,completed,TXN-PA3VJDNZDE,2024-06-15T19:22:52Z
6763,6763,apple_pay,1180.51,completed,TXN-QYMX9YY0Q9,2024-01-06T11:42:39Z
6764,6764,credit_card,71.58,completed,TXN-M6VCW1I19J,2023-03-30T03:35:52Z
6765,6765,google_pay,1475.6,completed,TXN-YMIB7WYA50,2023-01-19T18:36:17Z
6766,6766,credit_card,344.67,completed,TXN-GTNJ4OLN1X,2024-01-24T19:06:26Z
6767,6767,credit_card,2660.67,completed,TXN-Y2UJBTQQI3,2024-05-18T06:26:45Z
6768,6768,debit_card,85,completed,TXN-93MNUAZVR8,2023-10-08T13:20:31Z
6769,6769,paypal,1523.2,completed,TXN-NSFXF6ZTHS,2024-09-30T22:38:41Z
6770,6770,credit_card,1232.34,completed,TXN-QAXGEL7HOO,2023-06-08T21:45:31Z
6771,6771,credit_card,2586.17,completed,TXN-57PJG2ZAT7,2024-11-10T19:32:21Z
6772,6772,credit_card,1191.94,completed,TXN-AVCX7MWWX8,2022-12-25T19:22:16Z
6773,6773,debit_card,1020.53,completed,TXN-BWUZMS4K48,2025-01-29T03:40:08Z
6774,6774,apple_pay,364.77,completed,TXN-XNS1SASJW0,2024-07-29T20:14:16Z
6775,6775,credit_card,969.76,completed,TXN-06290AYNPI,2024-05-01T03:43:33Z
6776,6776,debit_card,714.02,completed,TXN-TRVGVL4N4Z,2024-04-11T02:33:43Z
6777,6777,credit_card,976.3,completed,TXN-AJAH7EZ7TI,2024-10-10T22:44:45Z
6778,6778,debit_card,3414.37,completed,TXN-PA0TT5YA9C,2024-03-10T04:14:35Z
6779,6779,credit_card,200.67,completed,TXN-90V57IFBTF,2023-08-07T20:42:31Z
6780,6780,apple_pay,44.29,completed,TXN-PEVHQRR9QA,2025-01-04T18:51:36Z
6781,6781,paypal,1299.71,completed,TXN-PX7PJSFIII,2024-03-05T12:43:40Z
6782,6782,google_pay,3005.08,completed,TXN-3452506LDD,2024-11-23T15:10:27Z
6783,6783,credit_card,935.52,completed,TXN-5XSDTARP2S,2023-09-24T03:35:23Z
6784,6784,google_pay,3499.62,completed,TXN-FZ0IFTS98O,2025-01-16T15:37:45Z
6785,6785,credit_card,5426.18,completed,TXN-E76QBPCWRT,2023-08-20T00:05:00Z
6786,6786,credit_card,5278.13,refunded,TXN-9PA9IN4L5E,2022-03-31T05:29:04Z
6787,6787,credit_card,3535.46,pending,TXN-22DPNE6E2P,
6788,6788,paypal,800.95,completed,TXN-BA77DVETP9,2024-06-18T22:04:49Z
6789,6789,paypal,761.28,completed,TXN-OYZ99EZ66F,2024-02-14T16:11:41Z
6790,6790,credit_card,3130.56,completed,TXN-2MP94OJET7,2023-04-24T19:41:18Z
6791,6791,credit_card,1371.33,completed,TXN-2Q8K241JOX,2023-09-29T13:26:52Z
6792,6792,credit_card,3437.32,completed,TXN-6OHNB60YTY,2024-12-24T15:40:42Z
6793,6793,debit_card,1760.66,completed,TXN-46NW4WX7GA,2023-09-11T06:51:00Z
6794,6794,credit_card,146.27,refunded,TXN-TOF7V56DF3,2022-10-25T01:10:54Z
6795,6795,credit_card,2439.43,completed,TXN-63RAZNFALB,2023-10-14T19:08:11Z
6796,6796,credit_card,2273.07,pending,TXN-X9X315L6MH,
6797,6797,apple_pay,2780.5,completed,TXN-5AWPIWHVLN,2021-06-21T20:02:41Z
6798,6798,credit_card,4039.64,completed,TXN-Y09SA5JHKO,2022-10-09T07:05:13Z
6799,6799,credit_card,6980.43,completed,TXN-9O3SGA3S8,2025-01-21T19:41:29Z
6800,6800,debit_card,473.38,pending,TXN-DAEAE4430T,
6801,6801,credit_card,406.33,completed,TXN-J2FLXNN125,2025-01-24T01:01:30Z
6802,6802,credit_card,816.39,completed,TXN-0MQQ7J3GYT,2025-01-08T16:44:05Z
6803,6803,paypal,2139.81,completed,TXN-46F8PDVUTT,2022-11-11T17:26:44Z
6804,6804,credit_card,6439.7,completed,TXN-77Y2RNPPEW,2025-01-13T13:34:46Z
6805,6805,credit_card,235.8,completed,TXN-I0A885WU0M,2024-11-25T04:57:27Z
6806,6806,debit_card,2570.87,completed,TXN-NNLF0PVYL3,2022-12-21T20:17:56Z
6807,6807,apple_pay,4097.39,completed,TXN-BMLT8ALFCF,2023-11-17T23:14:50Z
6808,6808,debit_card,353.26,completed,TXN-ET55459I9X,2023-08-08T03:46:23Z
6809,6809,paypal,673.73,completed,TXN-OGVB11DC3V,2023-05-28T13:33:48Z
6810,6810,credit_card,431.15,completed,TXN-07FM6GVA7Q,2025-01-13T20:29:25Z
6811,6811,credit_card,1107.41,completed,TXN-F76ORFLGC,2023-11-20T21:58:29Z
6812,6812,debit_card,1018.88,completed,TXN-LO0WT7SU4L,2024-10-07T20:39:35Z
6813,6813,credit_card,3720.95,completed,TXN-ZESJXR7NU1,2024-08-30T03:32:47Z
6814,6814,credit_card,4350.62,refunded,TXN-XIWFNTDTNB,2024-04-12T19:35:42Z
6815,6815,debit_card,877.19,completed,TXN-4T75K6ZO73,2023-12-11T09:04:56Z
6816,6816,debit_card,961.78,completed,TXN-5MFGTD7JLR,2024-12-10T07:28:02Z
6817,6817,paypal,2266.19,completed,TXN-HOSZWRM1TD,2024-05-15T18:52:50Z
6818,6818,apple_pay,822.73,completed,TXN-870F1L18B,2024-04-21T23:00:42Z
6819,6819,credit_card,1852.43,completed,TXN-BFZ4JB639A,2024-03-03T14:28:29Z
6820,6820,debit_card,368.57,completed,TXN-88OMCQSUWO,2023-12-18T02:55:29Z
6821,6821,credit_card,6494.08,completed,TXN-4U93RNNGDQ,2023-08-21T20:21:36Z
6822,6822,google_pay,916.01,completed,TXN-FXCSW5O2I6,2023-01-20T09:49:31Z
6823,6823,credit_card,340.08,completed,TXN-FTNNP6K6XD,2023-12-18T03:29:44Z
6824,6824,credit_card,1112.74,completed,TXN-QEPFMK25MK,2025-01-27T18:34:05Z
6825,6825,credit_card,2206.27,refunded,TXN-UO71MAJ272,2024-06-11T08:04:39Z
6826,6826,debit_card,453.05,completed,TXN-CSASEUSRAV,2025-01-20T17:32:58Z
6827,6827,credit_card,3173.6,completed,TXN-90EVDVC3QE,2023-02-07T19:03:35Z
6828,6828,paypal,129.06,completed,TXN-4FY5UGXV84,2025-01-28T04:10:29Z
6829,6829,credit_card,444.8,completed,TXN-18DUDSK58R,2024-02-10T20:40:41Z
6830,6830,credit_card,564.49,completed,TXN-58VW543WBR,2025-01-04T11:23:33Z
6831,6831,credit_card,709.98,completed,TXN-V43SRK7IZF,2024-03-27T19:33:47Z
6832,6832,paypal,2749.56,completed,TXN-DAUX03PG0V,2024-12-28T05:59:18Z
6833,6833,paypal,4085.14,completed,TXN-H5KFW2QB9W,2023-11-14T10:06:07Z
6834,6834,credit_card,147.31,completed,TXN-LG87XUCF3E,2022-11-16T21:02:26Z
6835,6835,google_pay,1317.23,completed,TXN-E3OZ2FZ5O9,2024-08-03T08:32:38Z
6836,6836,credit_card,2410.86,completed,TXN-670YYL9LRJ,2021-11-09T04:33:10Z
6837,6837,paypal,854.48,completed,TXN-8763Q2IUTV,2023-05-18T07:24:03Z
6838,6838,credit_card,465.78,pending,TXN-WQZRYHR01H,
6839,6839,credit_card,4698.98,completed,TXN-LREIZVOW4R,2022-08-30T21:48:45Z
6840,6840,credit_card,1429.09,completed,TXN-G8JUKT82OP,2024-06-18T02:34:22Z
6841,6841,debit_card,408.5,completed,TXN-9HVSAO79JL,2024-12-25T22:27:25Z
6842,6842,credit_card,2877.72,completed,TXN-XU8X6UCP19,2023-07-14T22:39:10Z
6843,6843,debit_card,1641.72,completed,TXN-VP4S2FU8PU,2022-09-23T01:02:37Z
6844,6844,paypal,666.96,completed,TXN-PUT7IDW1XG,2024-01-15T06:42:44Z
6845,6845,google_pay,5323.2,completed,TXN-Q4FX0NYBYD,2024-12-05T03:46:26Z
6846,6846,credit_card,2719.92,failed,TXN-MTKHUEQPZ0,
6847,6847,paypal,392.38,completed,TXN-8J6KNDCISQ,2024-10-22T13:25:47Z
6848,6848,credit_card,3806.34,completed,TXN-V22H4V85HM,2023-11-16T19:13:00Z
6849,6849,debit_card,1724.29,completed,TXN-79RIF8B6YD,2024-05-29T17:19:32Z
6850,6850,apple_pay,3532.44,completed,TXN-IXEH8JRPJ6,2024-07-14T21:06:27Z
6851,6851,credit_card,245.29,completed,TXN-5MTKHSEU24,2024-09-03T23:48:41Z
6852,6852,debit_card,4536.14,completed,TXN-GQN0RXD8JK,2024-11-14T12:18:44Z
6853,6853,credit_card,438.81,completed,TXN-1CNQ6NGG4Q,2023-08-16T09:57:55Z
6854,6854,debit_card,200.52,completed,TXN-MK0YU92Z4,2024-07-01T21:30:32Z
6855,6855,paypal,364.36,completed,TXN-A8TQQP5UTW,2022-12-07T19:03:45Z
6856,6856,credit_card,980.71,refunded,TXN-K5NKOKDJV0,2024-03-20T07:27:30Z
